"tag","class","text_preview","is_valid","type"
"li","mm_menus_li mm_sub_align_full mm_has_sub hover","Impresoras","0",""
",0,","","","0",""
"a","ets_mm_url","Impresoras","0",""
"span","mm_menu_content_title","Impresoras","0",""
"span","mm_arrow","","0",""
"ul","mm_columns_ul","Impresoras","0",""
",0,","","","0",""
"li","mm_columns_li column_size_12 mm_has_sub","Impresoras","0",""
",0,","","","0",""
"ul","mm_blocks_ul","Impresoras","0",""
",0,","","","0",""
"li","mm_blocks_li","Impresoras","0",""
",0,","","","0",""
"div","ets_mm_block mm_block_type_category","Impresoras","0",""
",0,","","","0",""
"span","h4","Impresoras","0",""
"div","ets_mm_block_content","Impresoras Inkjet","0",""
"Impresoras Laser,0,","","","0",""
"ul","ets_mm_categories","Impresoras Inkjet","0",""
"Impresoras Laser,0,","","","0",""
"a","ets_mm_url","Impresoras Inkjet","0",""
"a","ets_mm_url","Impresoras Laser","0",""
"a","ets_mm_url","Impresoras Multifunción","0",""
"div","clearfix","","0",""
"li","mm_menus_li mm_sub_align_full mm_has_sub hover","Conectividad","0",""
",0,","","","0",""
"a","ets_mm_url","Conectividad","0",""
"span","mm_menu_content_title","Conectividad","0",""
"span","mm_arrow","","0",""
"ul","mm_columns_ul","Conectividad","0",""
",0,","","","0",""
"li","mm_columns_li column_size_12 mm_has_sub","Conectividad","0",""
",0,","","","0",""
"ul","mm_blocks_ul","Conectividad","0",""
",0,","","","0",""
"li","mm_blocks_li","Conectividad","0",""
",0,","","","0",""
"div","ets_mm_block mm_block_type_category","Conectividad","0",""
",0,","","","0",""
"span","h4","Conectividad","0",""
"div","ets_mm_block_content","Access Point","0",""
"Cable Red","","","0",""
",0,","","","0",""
"ul","ets_mm_categories","Access Point","0",""
"Cable Red","","","0",""
",0,","","","0",""
"a","ets_mm_url","Access Point","0",""
"a","ets_mm_url","Cable Red","0",""
"a","ets_mm_url","Cables Av","0",""
"a","ets_mm_url","Placas De Red","0",""
"a","ets_mm_url","Placas Wifi","0",""
"a","ets_mm_url","Router","0",""
"a","ets_mm_url","Router Wifi","0",""
"a","ets_mm_url","Switch","0",""
"div","clearfix","","0",""
"li","mm_menus_li mm_sub_align_full mm_has_sub hover","Energía","0",""
",0,","","","0",""
"a","ets_mm_url","Energía","0",""
"span","mm_menu_content_title","Energía","0",""
"span","mm_arrow","","0",""
"ul","mm_columns_ul","Energía","0",""
",0,","","","0",""
"li","mm_columns_li column_size_12 mm_has_sub","Energía","0",""
",0,","","","0",""
"ul","mm_blocks_ul","Energía","0",""
",0,","","","0",""
"li","mm_blocks_li","Energía","0",""
",0,","","","0",""
"div","ets_mm_block mm_block_type_category","Energía","0",""
",0,","","","0",""
"span","h4","Energía","0",""
"div","ets_mm_block_content","Estabilizadores","0",""
"Pdu","","","0",""
",0,","","","0",""
"ul","ets_mm_categories","Estabilizadores","0",""
"Pdu","","","0",""
",0,","","","0",""
"a","ets_mm_url","Estabilizadores","0",""
"a","ets_mm_url","Pdu","0",""
"a","ets_mm_url","Powerbanks","0",""
"a","ets_mm_url","Ups","0",""
"div","clearfix","","0",""
"li","mm_menus_li mm_sub_align_full mm_has_sub hover","Videovigilancia","0",""
",0,","","","0",""
"a","ets_mm_url","Videovigilancia","0",""
"span","mm_menu_content_title","Videovigilancia","0",""
"span","mm_arrow","","0",""
"ul","mm_columns_ul","Videovigilancia","0",""
",0,","","","0",""
"li","mm_columns_li column_size_12 mm_has_sub","Videovigilancia","0",""
",0,","","","0",""
"ul","mm_blocks_ul","Videovigilancia","0",""
",0,","","","0",""
"li","mm_blocks_li","Videovigilancia","0",""
",0,","","","0",""
"div","ets_mm_block mm_block_type_category","Videovigilancia","0",""
",0,","","","0",""
"span","h4","Videovigilancia","0",""
"div","ets_mm_block_content","Camaras Wifi Exterior","0",""
"Camaras Wifi,0,","","","0",""
"ul","ets_mm_categories","Camaras Wifi Exterior","0",""
"Camaras Wifi,0,","","","0",""
"a","ets_mm_url","Camaras Wifi Exterior","0",""
"a","ets_mm_url","Camaras Wifi Interior","0",""
"div","clearfix","","0",""
"a","ets_mm_url","Simuladores","0",""
"span","mm_menu_content_title","Simuladores","0",""
"span","mm_arrow","","0",""
"span","h4","Simuladores","0",""
"a","ets_mm_url","Simulador De Auto","0",""
"a","ets_mm_url","Simulador De Vuelo","0",""
"div","clearfix","","0",""
"li","mm_menus_li mm_sub_align_full mm_has_sub hover","OUTLET","0",""
",0,","","","0",""
"a","ets_mm_url","OUTLET","0",""
"span","mm_menu_content_title","OUTLET","0",""
"span","mm_arrow","","0",""
"ul","mm_columns_ul","Outlet","0",""
",0,","","","0",""
"div","","Hardware","0",""
"h1","h1 page-title","Hardware","0",""
"span","","Hardware","0",""
"div","","","0",""
"div","col view-switcher","","0",""
"a","select-title expand-more form-control","Precio: de más bajo a más alto","0",""
"span","select-title-name","Precio: de más bajo a más alto","0",""
"a","select-title expand-more form-control","48","0",""
"div","","","0",""
"div","js-product-miniature-wrapper js-product-miniature-wrapper-1983 col-6 col-md-6 col-lg-4 col-xl-3","Últimas unidades en stock,1,productWrapper","0",""
"article","product-miniature product-miniature-default product-miniature-grid product-miniature-layout-1 js-product-miniature","Últimas unidades en stock,1,productWrapper","0",""
"div","thumbnail-container reviews-loading","Últimas unidades en stock","0",""
"img","img-fluid product-thumbnail-first loaded","","1","image"
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","Últimas unidades en stock","0",""
"span","badge badge-warning d-none product-last-items mt-2","Últimas unidades en stock","0",""
"div","product-description","Todas las caracteristicas de este producto:","0",""
"div","popup-con-info","","0",""
"div","popup-descripcion","Todas las caracteristicas de este producto:","0",""
"div","contenedor-popup","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","header-popup","Todas las caracteristicas de este producto:","0",""
"h2","","Todas las caracteristicas de este producto:","0",""
"div","body-popup","EAN","0",""
"4718006452995","","","0",""
"Ti,0,","","","0",""
"dl","data-sheet","EAN","0",""
"4718006452995","","","0",""
"Ti,0,","","","0",""
"dt","name","EAN","0",""
"dd","value","4718006452995","0",""
"dt","name","Tipo de Memoria","0",""
"dd","value","DDR4","0",""
"dt","name","Cantidad de Slots de Memoria Ram","0",""
"dd","value","1","0",""
"dt","name","Frecuencia Memoria Ram","0",""
"dd","value","2666MHZ","0",""
"dt","name","Conexión Led","0",""
"dd","value","No","0",""
"dt","name","Latencia","0",""
"dd","value","CL19","0",""
"dt","name","Voltaje","0",""
"dd","value","1.2V","0",""
"dt","name","Formato de memoria","0",""
"dd","value","Udimm","0",""
"dt","name","Tamaño De Memoria Ram","0",""
"dd","value","4GB","0",""
"div","product-category-name text-muted","Memorias","0",""
"h3","h3 product-title","Memoria Ram Ddr4 4gb 2666mhz Pny Performance","1","title"
"a","","Memoria Ram Ddr4 4gb 2666mhz Pny Performance","1","link"
"div","product-reference text-muted","104697","0",""
"a","","104697","0",""
"div","product-price-and-shipping","$ 8.874,53","1","price"
"a","","$ 8.874,53","1","link"
"span","product-price","$ 8.874,53","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $1700.85","0",""
"div","product-description-short text-muted","Experimenta un rendimiento potente con la memoria RAM 4GB 2666MHz PNY Performance: la opción ideal p","0",""
"a","","Experimenta un rendimiento potente con la memoria RAM 4GB 2666MHz PNY Performance: la opción ideal p","0",""
"div","product-add-cart js-product-add-cart-1983-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","","0",""
"div","js-product-miniature-wrapper js-product-miniature-wrapper-2012 col-6 col-md-6 col-lg-4 col-xl-3","Últimas unidades en stock","1","productWrapper"
"article","product-miniature product-miniature-default product-miniature-grid product-miniature-layout-1 js-product-miniature","Últimas unidades en stock","1","productWrapper"
"div","thumbnail-container reviews-loading","Últimas unidades en stock","0",""
"img","img-fluid product-thumbnail-first loaded","","1","image"
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"dd","value","64GB","0",""
"div","product-category-name text-muted","Memorias","0",""
"h3","h3 product-title","Tarjeta Micro Sd Sandisk Ultra 64gb C10 C/ada 100m","1","title"
"a","","Tarjeta Micro Sd Sandisk Ultra 64gb C10 C/ada 100m","1","link"
"div","product-reference text-muted","104716","0",""
"a","","104716","0",""
"div","product-price-and-shipping","$ 10.635,1,price","0","price"
"a","","$ 10.635,17","1","link"
"span","product-price","$ 10.635,17","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $","0",""
"2038.37,0,","","","0",""
"div","product-description-short text-muted","Tarjeta Micro SD Sandisk Ultra 64GB con velocidad de hasta 100MB/s y clase 10. Perfecta para almacen","0",""
"a","","Tarjeta Micro SD Sandisk Ultra 64GB con velocidad de hasta 100MB/s y clase 10. Perfecta para almacen","0",""
"div","product-add-cart js-product-add-cart-2012-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","","0",""
"div","js-product-miniature-wrapper js-product-miniature-wrapper-3882 col-6 col-md-6 col-lg-4 col-xl-3","Todas las caracteristicas de este producto:","1","productWrapper"
"article","product-miniature product-miniature-default product-miniature-grid product-miniature-layout-1 js-product-miniature","Todas las caracteristicas de este producto:","1","productWrapper"
"div","thumbnail-container reviews-loading","","0",""
"img","img-fluid product-thumbnail-first loaded","","1","image"
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product","1","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","","0",""
"div","product-description","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","popup-con-info","","0",""
"div","popup-descripcion","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"dt","name","Latencia","0",""
"dd","value","CL18","0",""
"dt","name","Voltaje","0",""
"dd","value","1.35V","0",""
"dt","name","Formato de memoria","0",""
"dd","value","Udimm","0",""
"dt","name","Tamaño De Memoria Ram","0",""
"dd","value","4GB","0",""
"div","product-category-name text-muted","Memorias","0",""
"h3","h3 product-title","Memoria Ram Ddr4 4gb 2666mhz Kingston","1","title"
"a","","Memoria Ram Ddr4 4gb 2666mhz Kingston","1","link"
"div","product-brand text-muted","Kingston","0",""
"a","","Kingston","0",""
"div","product-reference text-muted","102263","0",""
"a","","102263","0",""
"div","product-price-and-shipping","$ 12.424,34","1","price"
"a","","$ 12.424,34","1","link"
"span","product-price","$ 12.424,34","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $2381.27","0",""
"div","product-description-short text-muted","","0",""
"a","","","0",""
"div","product-add-cart js-product-add-cart-3882-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","","0",""
"div","js-product-miniature-wrapper js-product-miniature-wrapper-1825 col-6 col-md-6 col-lg-4 col-xl-3","Todas las caracteristicas de este producto:","1","productWrapper"
"article","product-miniature product-miniature-default product-miniature-grid product-miniature-layout-1 js-product-miniature","Todas las caracteristicas de este producto:","1","productWrapper"
"div","thumbnail-container reviews-loading","","0",""
"a","thumbnail product-thumbnail","","0",""
"img","img-fluid product-thumbnail-first loaded","","1","image"
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product-functional-buttons-links","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","","0",""
"div","product-description","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","popup-con-info","","0",""
"div","popup-descripcion","Todas las caracteristicas de este producto:","0",""
"div","contenedor-popup","Todas las caracteristicas de este producto:","0",""
"div","header-popup","Todas las caracteristicas de este producto:","0",""
"h2","","Todas las caracteristicas de este producto:","0",""
"div","body-popup","","0",""
"div","product-category-name text-muted","Hde","0",""
"h3","h3 product-title","Pendrive Kingston 128gb Usb-c Dt70","1","title"
"a","","Pendrive Kingston 128gb Usb-c Dt70","1","link"
"div","product-reference text-muted","104577","0",""
"a","","104577","0",""
"div","product-price-and-shipping","$ 14.149,1","1","price"
"a","","$ 14.149,14","1","link"
"span","product-price","$ 14.149,14","1","price"
"div","cuotas-grid-list","6 cuotas sin interés al","1","cuotas"
"div","precio-de-lista","6 cuotas sin interés al","1","cuotas"
"span","text-muted-precio-lista","precio de lista $2711.89","0",""
"div","product-description-short text-muted","Potencia tu almacenamiento con el Pen Drive Kingston de 128GB DT70 USB Type C 3.2, ofreciendo amplia","0",""
"a","","Potencia tu almacenamiento con el Pen Drive Kingston de 128GB DT70 USB Type C 3.2, ofreciendo amplia","0",""
"div","product-add-cart js-product-add-cart-1825-0","Seleccionar","0",""
"div","","Seleccionar","0",""
"a","btn-comprar","Seleccionar","0",""
"button","btn btn-product-list add-to-cart modificado","Seleccionar","0",""
"div","tipo-disco","","0",""
"div","js-product-miniature-wrapper js-product-miniature-wrapper-1117 col-6 col-md-6 col-lg-4 col-xl-3","Últimas unidades en stock","1","productWrapper"
"article","product-miniature product-miniature-default product-miniature-grid product-miniature-layout-1 js-product-miniature","Todas las caracteristicas de este producto:","1","productWrapper"
"div","thumbnail-container reviews-loading","Últimas unidades en stock","0",""
"a","thumbnail product-thumbnail","","0",""
"img","img-fluid product-thumbnail-first loaded","","1","image"
"ul","product-flags js-product-flags","","0",""
"div","product-functional-buttons product-functional-buttons-bottom","","0",""
"div","product-functional-buttons-links","","0",""
"a","btn-iqitwishlist-add js-iqitwishlist-add","","0",""
"a","btn-iqitcompare-add js-iqitcompare-add","","0",""
"a","js-quick-view-iqit","","0",""
"div","product-availability d-block","Últimas unidades en stock","0",""
"span","badge badge-warning d-none product-last-items mt-2","Últimas unidades en stock","0",""
"div","product-description","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","popup-con-info","","0",""
"div","popup-descripcion","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","contenedor-popup","Todas las caracteristicas de este producto:","0",""
",0,","","","0",""
"div","header-popup","Todas las caracteristicas de este producto:","0",""
"h2","","Todas las caracteristicas de este producto:","0",""
"div","body-popup","Conexión Led","0",""
"No","","","0",""
"Vent,0,","","","0",""
"dl","data-sheet","Conexión Led","0",""
"No","","","0",""
"Vent,0,","","","0",""
"dd","value","pasta termica","0",""
"div","product-category-name text-muted","Refrigeracion","0",""
"h3","h3 product-title","Cooler Cpu Aerocool Verkho I (1200)","1","title"
"a","","Cooler Cpu Aerocool Verkho I (1200)","1","link"
"div","product-brand text-muted","Aerocool","0",""
"a","","Aerocool","0",""
"div","product-reference text-muted","104113","0",""
"a","","104113","0",""
"div","product-price-and-shipping","$ 14.724,43","1","price"
